,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price,neighborhood2
30598,9,2,85,86,Upper East Side,60,86.67,335,66
30599,10,2,85,86,Upper East Side,60,70.97,380,66
30600,11,2,85,86,Upper East Side,60,33.33,340,66
30601,12,2,85,86,Upper East Side,60,0.0,401,66
30602,1,2,8,93,Upper East Side,60,33.33,240,66
30603,2,2,8,93,Upper East Side,60,3.45,240,66
30604,3,2,8,93,Upper East Side,60,0.0,240,66
30605,4,2,8,93,Upper East Side,60,53.33,120,66
30606,5,2,8,93,Upper East Side,60,70.97,240,66
30607,6,2,8,93,Upper East Side,60,100.0,240,66
30608,7,2,8,93,Upper East Side,60,96.77,240,66
30609,8,2,8,93,Upper East Side,60,64.52,240,66
30610,9,2,8,93,Upper East Side,60,100.0,240,66
30611,10,2,8,93,Upper East Side,60,100.0,240,66
30612,11,2,8,93,Upper East Side,60,100.0,240,66
30613,12,2,8,93,Upper East Side,60,58.06,240,66
30614,1,2,65,96,Upper East Side,60,61.29,465,66
30615,2,2,65,96,Upper East Side,60,82.76,465,66
30616,3,2,65,96,Upper East Side,60,70.97,465,66
30617,4,2,65,96,Upper East Side,60,90.0,465,66
30618,5,2,65,96,Upper East Side,60,87.1,450,66
30619,6,2,65,96,Upper East Side,60,70.0,439,66
30620,7,2,65,96,Upper East Side,60,80.65,440,66
30621,8,2,65,96,Upper East Side,60,22.58,369,66
30622,9,2,65,96,Upper East Side,60,60.0,440,66
30623,10,2,65,96,Upper East Side,60,83.87,399,66
30624,11,2,65,96,Upper East Side,60,36.67,300,66
30625,12,2,65,96,Upper East Side,60,20.0,335,66
30626,1,2,41,92,Williamsburg,12,13.33,195,71
30627,2,2,41,92,Williamsburg,12,13.79,195,71
30628,3,2,41,92,Williamsburg,12,0.0,195,71
30629,4,2,41,92,Williamsburg,12,100.0,280,71
30630,5,2,41,92,Williamsburg,12,74.19,280,71
30631,6,2,41,92,Williamsburg,12,70.0,280,71
30632,7,2,41,92,Williamsburg,12,77.42,250,71
30633,8,2,41,92,Williamsburg,12,45.16,225,71
30634,9,2,41,92,Williamsburg,12,0.0,250,71
30635,10,2,41,92,Williamsburg,12,96.77,215,71
30636,11,2,41,92,Williamsburg,12,73.33,215,71
30637,12,2,41,92,Williamsburg,12,38.71,215,71
30638,1,2,125,98,Boerum Hill,36,86.67,189,5
30639,2,2,125,98,Boerum Hill,36,62.07,189,5
30640,3,2,125,98,Boerum Hill,36,38.71,139,5
30641,4,2,125,98,Boerum Hill,36,90.0,189,5
30642,5,2,125,98,Boerum Hill,36,93.55,189,5
30643,6,2,125,98,Boerum Hill,36,100.0,189,5
30644,7,2,125,98,Boerum Hill,36,67.74,189,5
30645,8,2,125,98,Boerum Hill,36,61.29,189,5
30646,9,2,125,98,Boerum Hill,36,93.33,189,5
30647,10,2,125,98,Boerum Hill,36,96.77,229,5
30648,11,2,125,98,Boerum Hill,36,36.67,199,5
30649,12,2,125,98,Boerum Hill,36,51.61,229,5
30650,1,2,16,94,Boerum Hill,36,0.0,257,5
30651,2,2,16,94,Boerum Hill,36,3.45,300,5
30652,3,2,16,94,Boerum Hill,36,0.0,358,5
30653,4,2,16,94,Boerum Hill,36,100.0,400,5
30654,5,2,16,94,Boerum Hill,36,70.97,350,5
30655,6,2,16,94,Boerum Hill,36,90.0,350,5
30656,7,2,16,94,Boerum Hill,36,77.42,375,5
30657,8,2,16,94,Boerum Hill,36,35.48,375,5
30658,9,2,16,94,Boerum Hill,36,96.67,375,5
30659,10,2,16,94,Boerum Hill,36,58.06,400,5
30660,11,2,16,94,Boerum Hill,36,63.33,400,5
30661,12,2,16,94,Boerum Hill,36,54.84,400,5
30662,1,2,23,91,Boerum Hill,36,0.0,559,5
30663,2,2,23,91,Boerum Hill,36,3.45,306,5
30664,3,2,23,91,Boerum Hill,36,0.0,306,5
30665,4,2,23,91,Boerum Hill,36,53.33,152,5
30666,5,2,23,91,Boerum Hill,36,61.29,299,5
30667,6,2,23,91,Boerum Hill,36,76.67,299,5
30668,7,2,23,91,Boerum Hill,36,80.65,331,5
30669,8,2,23,91,Boerum Hill,36,100.0,331,5
30670,9,2,23,91,Boerum Hill,36,33.33,307,5
30671,10,2,23,91,Boerum Hill,36,77.42,279,5
30672,11,2,23,91,Boerum Hill,36,0.0,279,5
30673,12,2,23,91,Boerum Hill,36,0.0,279,5
30674,1,2,5,100,Kips Bay,48,100.0,300,43
30675,2,2,5,100,Kips Bay,48,100.0,300,43
30676,3,2,5,100,Kips Bay,48,0.0,300,43
30677,4,2,5,100,Kips Bay,48,96.67,275,43
30678,5,2,5,100,Kips Bay,48,93.55,275,43
30679,6,2,5,100,Kips Bay,48,100.0,275,43
30680,7,2,5,100,Kips Bay,48,93.55,275,43
30681,8,2,5,100,Kips Bay,48,67.74,275,43
30682,9,2,5,100,Kips Bay,48,73.33,275,43
30683,10,2,5,100,Kips Bay,48,93.55,275,43
30684,11,2,5,100,Kips Bay,48,83.33,275,43
30685,12,2,5,100,Kips Bay,48,38.71,275,43
30686,1,2,48,98,Kips Bay,48,66.67,438,43
30687,2,2,48,98,Kips Bay,48,86.21,465,43
30688,3,2,48,98,Kips Bay,48,29.03,260,43
30689,4,2,48,98,Kips Bay,48,70.0,419,43
30690,5,2,48,98,Kips Bay,48,90.32,389,43
30691,6,2,48,98,Kips Bay,48,66.67,425,43
30692,7,2,48,98,Kips Bay,48,67.74,425,43
30693,8,2,48,98,Kips Bay,48,35.48,365,43
30694,9,2,48,98,Kips Bay,48,3.33,420,43
30695,10,2,48,98,Kips Bay,48,96.77,410,43
30696,11,2,48,98,Kips Bay,48,56.67,410,43
30697,12,2,48,98,Kips Bay,48,61.29,410,43
30698,1,2,18,87,Kips Bay,48,80.65,350,43
30699,2,2,18,87,Kips Bay,48,100.0,350,43
30700,3,2,18,87,Kips Bay,48,100.0,350,43
30701,4,2,18,87,Kips Bay,48,23.33,350,43
30702,5,2,18,87,Kips Bay,48,58.06,350,43
30703,6,2,18,87,Kips Bay,48,70.0,350,43
30704,7,2,18,87,Kips Bay,48,58.06,400,43
30705,8,2,18,87,Kips Bay,48,22.58,400,43
30706,9,2,18,87,Kips Bay,48,56.67,400,43
30707,10,2,18,87,Kips Bay,48,93.55,350,43
30708,11,2,18,87,Kips Bay,48,23.33,350,43
30709,12,2,18,87,Kips Bay,48,16.67,350,43
30710,10,2,65,95,East New York,24,58.06,86,25
30711,11,2,65,95,East New York,24,33.33,86,25
30712,12,2,65,95,East New York,24,0.0,86,25
30713,1,2,5,92,East New York,24,0.0,162,25
30714,2,2,5,92,East New York,24,3.45,159,25
30715,3,2,5,92,East New York,24,0.0,156,25
30716,4,2,5,92,East New York,24,26.67,175,25
30717,5,2,5,92,East New York,24,77.42,150,25
30718,6,2,5,92,East New York,24,73.33,151,25
30719,7,2,5,92,East New York,24,64.52,169,25
30720,8,2,5,92,East New York,24,74.19,169,25
30721,9,2,5,92,East New York,24,16.67,159,25
30722,10,2,5,92,East New York,24,80.65,150,25
30723,11,2,5,92,East New York,24,20.0,150,25
30724,12,2,5,92,East New York,24,32.26,150,25
30725,1,2,35,92,Flatiron District,12,3.33,200,30
30726,2,2,35,92,Flatiron District,12,3.45,275,30
30727,3,2,35,92,Flatiron District,12,0.0,300,30
30728,4,2,35,92,Flatiron District,12,60.0,375,30
30729,5,2,35,92,Flatiron District,12,74.19,350,30
30730,6,2,35,92,Flatiron District,12,33.33,350,30
30731,7,2,35,92,Flatiron District,12,51.61,350,30
30732,8,2,35,92,Flatiron District,12,16.13,350,30
30733,9,2,35,92,Flatiron District,12,0.0,350,30
30734,10,2,35,92,Flatiron District,12,64.52,375,30
30735,11,2,35,92,Flatiron District,12,0.0,340,30
30736,12,2,35,92,Flatiron District,12,0.0,411,30
30737,1,2,65,95,Midtown,24,6.67,520,48
30738,2,2,65,95,Midtown,24,10.34,490,48
30739,3,2,65,95,Midtown,24,48.39,502,48
30740,1,2,87,89,Midtown,24,63.33,499,48
30741,2,2,87,89,Midtown,24,93.1,499,48
30742,3,2,87,89,Midtown,24,45.16,399,48
30743,4,2,87,89,Midtown,24,80.0,499,48
30744,5,2,87,89,Midtown,24,93.55,399,48
30745,6,2,87,89,Midtown,24,93.33,399,48
30746,7,2,87,89,Midtown,24,83.87,499,48
30747,8,2,87,89,Midtown,24,67.74,499,48
30748,9,2,87,89,Midtown,24,73.33,499,48
30749,10,2,87,89,Midtown,24,70.97,499,48
30750,11,2,87,89,Midtown,24,60.0,499,48
30751,12,2,87,89,Midtown,24,77.42,499,48
30752,1,2,96,94,Nolita,60,51.61,275,54
30753,2,2,96,94,Nolita,60,51.72,92,54
30754,3,2,96,94,Nolita,60,64.52,275,54
30755,4,2,96,94,Nolita,60,93.33,275,54
30756,5,2,96,94,Nolita,60,90.32,275,54
30757,6,2,96,94,Nolita,60,100.0,275,54
30758,7,2,96,94,Nolita,60,100.0,284,54
30759,8,2,96,94,Nolita,60,80.65,284,54
30760,9,2,96,94,Nolita,60,63.33,284,54
30761,10,2,96,94,Nolita,60,87.1,255,54
30762,11,2,96,94,Nolita,60,56.67,255,54
30763,12,2,96,94,Nolita,60,70.0,255,54
30764,1,2,19,89,Nolita,60,100.0,257,54
30765,2,2,19,89,Nolita,60,100.0,257,54
30766,3,2,19,89,Nolita,60,38.71,257,54
30767,4,2,19,89,Nolita,60,96.67,267,54
30768,5,2,19,89,Nolita,60,54.84,257,54
30769,6,2,19,89,Nolita,60,100.0,257,54
30770,7,2,19,89,Nolita,60,100.0,257,54
30771,8,2,19,89,Nolita,60,80.65,257,54
30772,9,2,19,89,Nolita,60,56.67,257,54
30773,10,2,19,89,Nolita,60,93.55,257,54
30774,11,2,19,89,Nolita,60,0.0,249,54
30775,12,2,19,89,Nolita,60,0.0,259,54
30776,1,2,66,90,Nolita,60,96.67,370,54
30777,2,2,66,90,Nolita,60,93.1,370,54
30778,3,2,66,90,Nolita,60,25.81,250,54
30779,4,2,66,90,Nolita,60,83.33,370,54
30780,5,2,66,90,Nolita,60,74.19,370,54
30781,6,2,66,90,Nolita,60,76.67,370,54
30782,7,2,66,90,Nolita,60,61.29,320,54
30783,8,2,66,90,Nolita,60,12.9,290,54
30784,9,2,66,90,Nolita,60,0.0,320,54
30785,10,2,66,90,Nolita,60,80.65,320,54
30786,11,2,66,90,Nolita,60,46.67,320,54
30787,12,2,66,90,Nolita,60,16.13,320,54
30788,1,2,22,96,Nolita,60,6.67,185,54
30789,2,2,22,96,Nolita,60,6.9,185,54
30790,3,2,22,96,Nolita,60,0.0,325,54
30791,4,2,22,96,Nolita,60,66.67,375,54
30792,5,2,22,96,Nolita,60,100.0,375,54
30793,6,2,22,96,Nolita,60,96.67,375,54
30794,7,2,22,96,Nolita,60,67.74,375,54
30795,8,2,22,96,Nolita,60,0.0,375,54
30796,9,2,22,96,Nolita,60,0.0,390,54
30797,10,2,22,96,Nolita,60,61.29,425,54
30798,11,2,22,96,Nolita,60,0.0,425,54
30799,12,2,22,96,Nolita,60,0.0,375,54
30800,1,2,14,96,Nolita,60,19.35,275,54
30801,2,2,14,96,Nolita,60,13.79,250,54
30802,5,2,14,96,Nolita,60,58.06,275,54
30803,6,2,14,96,Nolita,60,23.33,275,54
30804,7,2,14,96,Nolita,60,87.1,275,54
30805,1,2,136,92,West Village,12,73.33,185,70
30806,2,2,136,92,West Village,12,48.28,130,70
30807,3,2,136,92,West Village,12,74.19,175,70
30808,4,2,136,92,West Village,12,86.67,175,70
30809,5,2,136,92,West Village,12,93.55,175,70
30810,6,2,136,92,West Village,12,100.0,175,70
30811,7,2,136,92,West Village,12,77.42,175,70
30812,8,2,136,92,West Village,12,83.87,175,70
30813,9,2,136,92,West Village,12,66.67,175,70
30814,10,2,136,92,West Village,12,77.42,165,70
30815,11,2,136,92,West Village,12,26.67,165,70
30816,12,2,136,92,West Village,12,54.84,165,70
30817,1,2,19,84,Harlem,36,3.23,169,38
30818,2,2,19,84,Harlem,36,17.24,130,38
30819,3,2,19,84,Harlem,36,0.0,130,38
30820,4,2,19,84,Harlem,36,100.0,170,38
30821,5,2,19,84,Harlem,36,74.19,170,38
30822,6,2,19,84,Harlem,36,73.33,170,38
30823,7,2,19,84,Harlem,36,61.29,180,38
30824,8,2,19,84,Harlem,36,67.74,180,38
30825,9,2,19,84,Harlem,36,0.0,183,38
30826,10,2,19,84,Harlem,36,54.84,180,38
30827,11,2,19,84,Harlem,36,0.0,170,38
30828,12,2,19,84,Harlem,36,26.67,180,38
30829,1,2,8,95,Harlem,36,0.0,233,38
30830,2,2,8,95,Harlem,36,24.14,250,38
30831,3,2,8,95,Harlem,36,0.0,256,38
30832,4,2,8,95,Harlem,36,100.0,200,38
30833,5,2,8,95,Harlem,36,100.0,200,38
30834,6,2,8,95,Harlem,36,90.0,200,38
30835,7,2,8,95,Harlem,36,100.0,200,38
30836,8,2,8,95,Harlem,36,100.0,200,38
30837,9,2,8,95,Harlem,36,100.0,200,38
30838,10,2,8,95,Harlem,36,100.0,200,38
30839,11,2,8,95,Harlem,36,100.0,200,38
30840,12,2,8,95,Harlem,36,100.0,200,38
30841,1,2,70,91,Harlem,36,33.33,145,38
30842,2,2,70,91,Harlem,36,65.52,165,38
30843,3,2,70,91,Harlem,36,54.84,165,38
30844,4,2,70,91,Harlem,36,96.67,145,38
30845,5,2,70,91,Harlem,36,90.32,145,38
30846,6,2,70,91,Harlem,36,86.67,165,38
30847,7,2,70,91,Harlem,36,93.55,165,38
30848,8,2,70,91,Harlem,36,80.65,165,38
30849,9,2,70,91,Harlem,36,93.33,165,38
30850,10,2,70,91,Harlem,36,70.97,165,38
30851,11,2,70,91,Harlem,36,56.67,165,38
30852,12,2,70,91,Harlem,36,61.29,165,38
30853,1,2,26,77,Hell's Kitchen,48,3.23,275,39
30854,2,2,26,77,Hell's Kitchen,48,51.72,159,39
30855,3,2,26,77,Hell's Kitchen,48,6.45,390,39
30856,4,2,26,77,Hell's Kitchen,48,63.33,395,39
30857,5,2,26,77,Hell's Kitchen,48,70.97,395,39
30858,6,2,26,77,Hell's Kitchen,48,93.33,395,39
30859,7,2,26,77,Hell's Kitchen,48,77.42,395,39
30860,8,2,26,77,Hell's Kitchen,48,12.9,375,39
30861,9,2,26,77,Hell's Kitchen,48,26.67,395,39
30862,10,2,26,77,Hell's Kitchen,48,93.55,395,39
30863,11,2,26,77,Hell's Kitchen,48,40.0,395,39
30864,12,2,26,77,Hell's Kitchen,48,23.33,395,39
30865,1,2,25,94,Hell's Kitchen,48,36.67,530,39
30866,2,2,25,94,Hell's Kitchen,48,17.24,530,39
30867,3,2,25,94,Hell's Kitchen,48,9.68,530,39
30868,4,2,25,94,Hell's Kitchen,48,90.0,520,39
30869,5,2,25,94,Hell's Kitchen,48,54.84,520,39
30870,6,2,25,94,Hell's Kitchen,48,3.33,520,39
30871,7,2,25,94,Hell's Kitchen,48,6.45,520,39
30872,9,2,25,94,Hell's Kitchen,48,0.0,520,39
30873,11,2,25,94,Hell's Kitchen,48,0.0,520,39
30874,12,2,25,94,Hell's Kitchen,48,100.0,520,39
30875,1,2,21,90,Hell's Kitchen,48,3.33,399,39
30876,2,2,21,90,Hell's Kitchen,48,24.14,199,39
30877,3,2,21,90,Hell's Kitchen,48,58.06,399,39
30878,4,2,21,90,Hell's Kitchen,48,76.67,399,39
30879,5,2,21,90,Hell's Kitchen,48,87.1,399,39
30880,6,2,21,90,Hell's Kitchen,48,60.0,399,39
30881,7,2,21,90,Hell's Kitchen,48,64.52,399,39
30882,8,2,21,90,Hell's Kitchen,48,32.26,399,39
30883,9,2,21,90,Hell's Kitchen,48,13.33,399,39
30884,10,2,21,90,Hell's Kitchen,48,70.97,399,39
30885,11,2,21,90,Hell's Kitchen,48,16.67,399,39
30886,12,2,21,90,Hell's Kitchen,48,32.26,399,39
30887,1,2,51,90,Hell's Kitchen,48,10.0,213,39
30888,2,2,51,90,Hell's Kitchen,48,48.28,99,39
30889,3,2,51,90,Hell's Kitchen,48,51.61,349,39
30890,4,2,51,90,Hell's Kitchen,48,93.33,299,39
30891,5,2,51,90,Hell's Kitchen,48,100.0,299,39
30892,6,2,51,90,Hell's Kitchen,48,93.33,299,39
30893,7,2,51,90,Hell's Kitchen,48,96.77,299,39
30894,8,2,51,90,Hell's Kitchen,48,93.55,299,39
30895,9,2,51,90,Hell's Kitchen,48,93.33,299,39
30896,10,2,51,90,Hell's Kitchen,48,93.55,299,39
30897,11,2,51,90,Hell's Kitchen,48,86.67,299,39
30898,12,2,51,90,Hell's Kitchen,48,87.1,299,39
30899,1,2,56,85,Hell's Kitchen,24,40.0,210,39
30900,2,2,56,85,Hell's Kitchen,24,31.03,174,39
30901,3,2,56,85,Hell's Kitchen,24,22.58,224,39
30902,4,2,56,85,Hell's Kitchen,24,56.67,273,39
30903,5,2,56,85,Hell's Kitchen,24,80.65,300,39
30904,6,2,56,85,Hell's Kitchen,24,73.33,300,39
30905,7,2,56,85,Hell's Kitchen,24,64.52,273,39
30906,8,2,56,85,Hell's Kitchen,24,19.35,225,39
30907,9,2,56,85,Hell's Kitchen,24,20.0,271,39
30908,10,2,56,85,Hell's Kitchen,24,83.87,193,39
30909,11,2,56,85,Hell's Kitchen,24,93.33,193,39
30910,12,2,56,85,Hell's Kitchen,24,12.9,206,39
30911,1,2,60,90,Hell's Kitchen,24,64.52,400,39
30912,2,2,60,90,Hell's Kitchen,24,62.07,400,39
30913,3,2,60,90,Hell's Kitchen,24,64.52,400,39
30914,4,2,60,90,Hell's Kitchen,24,80.0,350,39
30915,5,2,60,90,Hell's Kitchen,24,83.87,300,39
30916,6,2,60,90,Hell's Kitchen,24,83.33,300,39
30917,7,2,60,90,Hell's Kitchen,24,90.32,300,39
30918,8,2,60,90,Hell's Kitchen,24,54.84,300,39
30919,9,2,60,90,Hell's Kitchen,24,80.0,300,39
30920,10,2,60,90,Hell's Kitchen,24,93.55,300,39
30921,11,2,60,90,Hell's Kitchen,24,80.0,300,39
30922,12,2,60,90,Hell's Kitchen,24,63.33,300,39
30923,1,2,13,94,Bedford-Stuyvesant,60,83.33,160,3
30924,2,2,13,94,Bedford-Stuyvesant,60,10.34,144,3
30925,3,2,13,94,Bedford-Stuyvesant,60,25.81,160,3
30926,6,2,13,94,Bedford-Stuyvesant,60,96.67,120,3
30927,12,2,13,94,Bedford-Stuyvesant,60,35.48,135,3
30928,1,2,110,96,Bedford-Stuyvesant,60,3.33,170,3
30929,2,2,110,96,Bedford-Stuyvesant,60,31.03,170,3
30930,3,2,110,96,Bedford-Stuyvesant,60,45.16,170,3
30931,4,2,110,96,Bedford-Stuyvesant,60,76.67,170,3
30932,5,2,110,96,Bedford-Stuyvesant,60,93.55,170,3
30933,6,2,110,96,Bedford-Stuyvesant,60,96.67,170,3
30934,7,2,110,96,Bedford-Stuyvesant,60,90.32,170,3
30935,8,2,110,96,Bedford-Stuyvesant,60,83.87,170,3
30936,9,2,110,96,Bedford-Stuyvesant,60,80.0,170,3
30937,10,2,110,96,Bedford-Stuyvesant,60,87.1,170,3
30938,11,2,110,96,Bedford-Stuyvesant,60,60.0,170,3
30939,12,2,110,96,Bedford-Stuyvesant,60,48.39,170,3
30940,1,2,35,94,Bedford-Stuyvesant,60,10.0,95,3
30941,2,2,35,94,Bedford-Stuyvesant,60,20.69,95,3
30942,3,2,35,94,Bedford-Stuyvesant,60,35.48,95,3
30943,4,2,35,94,Bedford-Stuyvesant,60,73.33,368,3
30944,5,2,35,94,Bedford-Stuyvesant,60,83.87,284,3
30945,6,2,35,94,Bedford-Stuyvesant,60,93.33,284,3
30946,7,2,35,94,Bedford-Stuyvesant,60,100.0,250,3
30947,8,2,35,94,Bedford-Stuyvesant,60,54.84,250,3
30948,9,2,35,94,Bedford-Stuyvesant,60,0.0,128,3
30949,10,2,35,94,Bedford-Stuyvesant,60,100.0,250,3
30950,11,2,35,94,Bedford-Stuyvesant,60,96.67,250,3
30951,12,2,35,94,Bedford-Stuyvesant,60,0.0,132,3
30952,3,2,44,89,Bedford-Stuyvesant,60,29.03,97,3
30953,4,2,44,89,Bedford-Stuyvesant,60,93.33,119,3
30954,5,2,44,89,Bedford-Stuyvesant,60,96.77,125,3
30955,6,2,44,89,Bedford-Stuyvesant,60,96.67,117,3
30956,7,2,44,89,Bedford-Stuyvesant,60,70.97,125,3
30957,8,2,44,89,Bedford-Stuyvesant,60,74.19,125,3
30958,9,2,44,89,Bedford-Stuyvesant,60,33.33,112,3
30959,10,2,44,89,Bedford-Stuyvesant,60,100.0,104,3
30960,11,2,44,89,Bedford-Stuyvesant,60,73.33,104,3
30961,12,2,44,89,Bedford-Stuyvesant,60,100.0,104,3
30962,1,2,33,87,Bedford-Stuyvesant,60,0.0,140,3
30963,2,2,33,87,Bedford-Stuyvesant,60,3.45,140,3
30964,3,2,33,87,Bedford-Stuyvesant,60,0.0,140,3
30965,4,2,33,87,Bedford-Stuyvesant,60,66.67,140,3
30966,5,2,33,87,Bedford-Stuyvesant,60,80.65,140,3
30967,6,2,33,87,Bedford-Stuyvesant,60,30.0,140,3
30968,7,2,33,87,Bedford-Stuyvesant,60,51.61,160,3
30969,8,2,33,87,Bedford-Stuyvesant,60,6.45,160,3
30970,9,2,33,87,Bedford-Stuyvesant,60,60.0,160,3
30971,10,2,33,87,Bedford-Stuyvesant,60,100.0,160,3
30972,11,2,33,87,Bedford-Stuyvesant,60,0.0,160,3
30973,12,2,33,87,Bedford-Stuyvesant,60,0.0,160,3
30974,1,2,29,96,East Harlem,120,0.0,195,24
30975,2,2,29,96,East Harlem,120,3.45,195,24
30976,3,2,29,96,East Harlem,120,0.0,195,24
30977,4,2,29,96,East Harlem,120,63.33,195,24
30978,5,2,29,96,East Harlem,120,64.52,195,24
30979,6,2,29,96,East Harlem,120,83.33,195,24
30980,7,2,29,96,East Harlem,120,6.45,195,24
30981,8,2,29,96,East Harlem,120,96.77,195,24
30982,9,2,29,96,East Harlem,120,16.67,195,24
30983,10,2,29,96,East Harlem,120,87.1,195,24
30984,11,2,29,96,East Harlem,120,0.0,195,24
30985,12,2,29,96,East Harlem,120,32.26,195,24
30986,1,2,79,95,East Harlem,120,16.13,100,24
30987,2,2,79,95,East Harlem,120,62.07,150,24
30988,3,2,79,95,East Harlem,120,54.84,150,24
30989,4,2,79,95,East Harlem,120,73.33,150,24
30990,5,2,79,95,East Harlem,120,61.29,150,24
30991,6,2,79,95,East Harlem,120,73.33,150,24
30992,7,2,79,95,East Harlem,120,70.97,150,24
30993,8,2,79,95,East Harlem,120,93.55,150,24
30994,9,2,79,95,East Harlem,120,100.0,150,24
30995,10,2,79,95,East Harlem,120,87.1,150,24
30996,11,2,79,95,East Harlem,120,56.67,150,24
30997,12,2,79,95,East Harlem,120,30.0,150,24
30998,1,2,14,94,East Harlem,120,10.0,415,24
30999,2,2,14,94,East Harlem,120,13.79,415,24
31000,3,2,14,94,East Harlem,120,0.0,415,24
31001,4,2,14,94,East Harlem,120,100.0,415,24
31002,5,2,14,94,East Harlem,120,100.0,415,24
31003,6,2,14,94,East Harlem,120,100.0,415,24
31004,7,2,14,94,East Harlem,120,93.55,415,24
31005,8,2,14,94,East Harlem,120,0.0,415,24
31006,9,2,14,94,East Harlem,120,0.0,415,24
31007,10,2,14,94,East Harlem,120,100.0,415,24
31008,11,2,14,94,East Harlem,120,100.0,415,24
31009,12,2,14,94,East Harlem,120,12.9,415,24
31010,1,2,48,89,East Harlem,120,23.33,135,24
31011,2,2,48,89,East Harlem,120,10.34,135,24
31012,3,2,48,89,East Harlem,120,0.0,135,24
31013,4,2,48,89,East Harlem,120,70.0,135,24
31014,5,2,48,89,East Harlem,120,77.42,135,24
31015,6,2,48,89,East Harlem,120,80.0,135,24
31016,7,2,48,89,East Harlem,120,100.0,135,24
31017,8,2,48,89,East Harlem,120,45.16,135,24
31018,9,2,48,89,East Harlem,120,76.67,135,24
31019,10,2,48,89,East Harlem,120,83.87,135,24
31020,11,2,48,89,East Harlem,120,66.67,135,24
31021,12,2,48,89,East Harlem,120,45.16,135,24
31022,1,2,12,85,East Harlem,120,100.0,200,24
31023,2,2,12,85,East Harlem,120,100.0,200,24
31024,3,2,12,85,East Harlem,120,0.0,150,24
31025,4,2,12,85,East Harlem,120,36.67,135,24
31026,5,2,12,85,East Harlem,120,100.0,200,24
31027,6,2,12,85,East Harlem,120,63.33,200,24
31028,7,2,12,85,East Harlem,120,9.68,140,24
31029,8,2,12,85,East Harlem,120,0.0,175,24
31030,9,2,12,85,East Harlem,120,0.0,200,24
31031,10,2,12,85,East Harlem,120,74.19,200,24
31032,11,2,12,85,East Harlem,120,0.0,200,24
31033,12,2,12,85,East Harlem,120,0.0,200,24
31034,1,2,42,96,East Harlem,120,0.0,122,24
31035,2,2,42,96,East Harlem,120,82.76,200,24
31036,3,2,42,96,East Harlem,120,32.26,116,24
31037,4,2,42,96,East Harlem,120,83.33,187,24
31038,5,2,42,96,East Harlem,120,61.29,175,24
31039,6,2,42,96,East Harlem,120,93.33,175,24
31040,7,2,42,96,East Harlem,120,70.97,187,24
31041,8,2,42,96,East Harlem,120,19.35,175,24
31042,9,2,42,96,East Harlem,120,23.33,175,24
31043,10,2,42,96,East Harlem,120,64.52,175,24
31044,11,2,42,96,East Harlem,120,0.0,183,24
31045,12,2,42,96,East Harlem,120,0.0,190,24
31046,1,2,17,92,East Harlem,120,6.67,95,24
31047,10,2,17,92,East Harlem,120,80.65,155,24
31048,11,2,17,92,East Harlem,120,16.67,155,24
31049,12,2,17,92,East Harlem,120,0.0,175,24
31050,1,2,19,89,East Harlem,120,26.67,210,24
31051,2,2,19,89,East Harlem,120,68.97,210,24
31052,3,2,19,89,East Harlem,120,6.45,210,24
31053,4,2,19,89,East Harlem,120,56.67,105,24
31054,5,2,19,89,East Harlem,120,87.1,210,24
31055,6,2,19,89,East Harlem,120,83.33,157,24
31056,7,2,19,89,East Harlem,120,100.0,157,24
31057,8,2,19,89,East Harlem,120,100.0,157,24
31058,9,2,19,89,East Harlem,120,100.0,157,24
31059,10,2,19,89,East Harlem,120,96.77,210,24
31060,11,2,19,89,East Harlem,120,73.33,210,24
31061,12,2,19,89,East Harlem,120,100.0,157,24
31062,2,2,29,77,East Harlem,120,34.48,85,24
31063,3,2,29,77,East Harlem,120,64.52,150,24
31064,4,2,29,77,East Harlem,120,86.67,180,24
31065,5,2,29,77,East Harlem,120,93.55,220,24
31066,6,2,29,77,East Harlem,120,86.67,180,24
31067,7,2,29,77,East Harlem,120,100.0,180,24
31068,8,2,29,77,East Harlem,120,70.97,180,24
31069,9,2,29,77,East Harlem,120,73.33,180,24
31070,10,2,29,77,East Harlem,120,77.42,180,24
31071,11,2,29,77,East Harlem,120,33.33,150,24
31072,12,2,29,77,East Harlem,120,0.0,203,24
31073,1,2,9,96,East Harlem,120,58.06,90,24
31074,2,2,9,96,East Harlem,120,68.97,90,24
31075,3,2,9,96,East Harlem,120,67.74,90,24
31076,4,2,9,96,East Harlem,120,76.67,192,24
31077,5,2,9,96,East Harlem,120,58.06,200,24
31078,6,2,9,96,East Harlem,120,50.0,175,24
31079,7,2,9,96,East Harlem,120,41.94,116,24
31080,8,2,9,96,East Harlem,120,0.0,250,24
31081,9,2,9,96,East Harlem,120,0.0,250,24
31082,10,2,9,96,East Harlem,120,6.45,267,24
31083,11,2,9,96,East Harlem,120,0.0,267,24
31084,12,2,9,96,East Harlem,120,3.33,267,24
31085,1,2,42,99,Flatbush,36,23.33,225,29
31086,2,2,42,99,Flatbush,36,24.14,225,29
31087,3,2,42,99,Flatbush,36,3.23,225,29
31088,4,2,42,99,Flatbush,36,53.33,114,29
31089,5,2,42,99,Flatbush,36,74.19,225,29
